dgbas_id,name
6402200-001,鹿埔里
6402200-002,南安里
6402200-003,大同里
6402200-004,田寮里
6402200-005,七星里
6402200-006,崇德里
6402200-007,西德里
6402200-008,三和里
6402200-009,古亭里
6402200-010,新興里
6402300-001,石安里
6402300-002,中路里
6402300-003,峯山里
6402300-004,港後里
6402300-005,崗山里
6402300-006,阿蓮里
6402300-007,清蓮里
6402300-008,和蓮里
6402300-009,青旗里
6402300-010,復安里
6402300-011,玉庫里
6402300-012,南蓮里
6402400-001,竹滬里
6402400-002,頂寮里
6402400-003,新達里
6402400-004,後鄉里
6402400-005,北嶺里
6402400-006,社西里
6402400-007,甲北里
6402400-008,甲南里
6402400-009,下坑里
6402400-010,竹園里
6402400-011,竹東里
6402400-012,竹西里
6402400-013,文北里
6402400-014,文南里
6402400-015,三爺里
6402400-016,鴨寮里
6402400-017,社東里
6402400-018,社中里
6402400-019,竹南里
6402400-020,社南里
6402500-001,海山里
6402500-002,劉家里
6402500-003,太爺里
6402500-004,公舘里
6402500-005,葉厝里
6402500-006,大湖里
6402500-007,田尾里
6402500-008,湖內里
6402500-009,海埔里
6402500-010,文賢里
6402500-011,中賢里
6402500-012,逸賢里
6402500-013,忠興里
6402500-014,湖東里
6402600-001,福德里
6402600-002,萬福里
6402600-003,白雲里
6402600-004,嘉賜里
6402600-005,嘉安里
6402600-006,嘉定里
6402600-007,保定里
6402600-008,光定里
6402600-009,大定里
6402600-010,吉定里
6402600-011,嘉樂里
6402600-012,嘉泰里
6402600-013,嘉福里
6402600-014,和協里
6402600-015,崎漏里
6402700-001,永安里
6402700-002,永華里
6402700-003,新港里
6402700-004,鹽田里
6402700-005,保寧里
6402700-006,維新里
6402800-001,光和里
6402800-002,彌靖里
6402800-003,彌仁里
6402800-004,彌壽里
6402800-005,彌陀里
6402800-006,舊港里
6402800-007,文安里
6402800-008,鹽埕里
6402800-009,過港里
6402800-010,海尾里
6402800-011,漯底里
6402800-012,南寮里
6402900-001,梓信里
6402900-002,梓義里
6402900-003,梓和里
6402900-004,梓平里
6402900-005,中崙里
6402900-006,赤崁里
6402900-007,禮蚵里
6402900-008,智蚵里
6402900-009,信蚵里
6402900-010,同安里
6402900-011,大舍里
6402900-012,赤東里
6402900-013,赤西里
6402900-014,茄苳里
6402900-015,典寶里
6403000-001,太平里
6403000-002,大德里
6403000-003,湄洲里
6403000-004,圓富里
6403000-005,中正里
6403000-006,大林里
6403000-007,上洲里
6403000-008,新光里
6403000-009,南勝里
6403000-010,中寮里
6403000-011,東平里
6403000-012,東昌里
6403000-013,竹峰里
6403000-014,瑞吉里
6403000-015,永和里
6403000-016,三協里
6403000-017,鯤洲里
6403000-018,大山里
6403000-019,中洲里
6403000-020,南洲里
6403000-021,廣福里
6403100-001,福安里
6403100-002,合和里
6403100-003,祿興里
6403100-004,中壇里
6403100-005,德興里
6403100-006,龍山里
6403100-007,獅山里
6403100-008,龍肚里
6403100-009,廣德里
6403100-010,興隆里
6403100-011,中圳里
6403100-012,東門里
6403100-013,泰安里
6403100-014,瀰濃里
6403100-015,清水里
6403100-016,吉洋里
6403100-017,吉和里
6403100-018,吉東里
6403100-019,廣林里
6403200-001,新威里
6403200-002,新興里
6403200-003,新寮里
6403200-004,新發里
6403200-005,荖濃里
6403200-006,六龜里
6403200-007,義寶里
6403200-008,興龍里
6403200-009,中興里
6403200-010,寶來里
6403200-011,文武里
6403200-012,大津里
6403300-001,東安里
6403300-002,西安里
6403300-003,和安里
6403300-004,大田里
6403300-005,寶隆里
6403300-006,關山里
6403300-007,小林里
6403400-001,杉林里
6403400-002,木梓里
6403400-003,集來里
6403400-004,新庄里
6403400-005,上平里
6403400-006,月眉里
6403400-007,月美里
6403400-008,大愛里
6403500-001,溝坪里
6403500-002,金竹里
6403500-003,永富里
6403500-004,永吉里
6403500-005,永興里
6403500-006,石坑里
6403500-007,內門里
6403500-008,內豊里
6403500-009,觀亭里
6403500-010,中埔里
6403500-011,內東里
6403500-012,內南里
6403500-013,東埔里
6403500-014,三平里
6403500-015,木柵里
6403500-016,內興里
6403500-017,瑞山里
6403500-018,光興里
6403600-001,茂林里
6403600-002,萬山里
6403600-003,多納里
6403700-001,桃源里
6403700-002,寶山里
6403700-003,建山里
6403700-004,高中里
6403700-005,勤和里
6403700-006,復興里
6403700-007,拉芙蘭里
6403700-008,梅山里
6403800-001,達卡努瓦里
6403800-002,瑪雅里
6403800-003,南沙魯里
6500100-001,留侯里
6500100-002,流芳里
6500100-003,赤松里
6500100-004,黃石里
6500100-005,挹秀里
6500100-006,湳興里
6500100-007,新興里
6500100-008,社後里
6500100-009,香社里
6500100-010,中正里
6500100-011,自強里
6500100-012,自立里
6500100-013,光華里
6500100-014,國光里
6500100-015,港尾里
6500100-016,金華里
6500100-017,港德里
6500100-018,民權里
6500100-019,建國里
6500100-020,漢生里
6500100-021,公舘里
6500100-022,新民里
6500100-023,幸福里
6500100-024,忠誠里
6500100-025,百壽里
6500100-026,介壽里
6500100-027,新埔里
6500100-028,華江里
6500100-029,江翠里
6500100-030,純翠里
6500100-031,溪頭里
6500100-032,聯翠里
6500100-033,宏翠里
6500100-034,仁翠里
6500100-035,新翠里
6500100-036,吉翠里
6500100-037,德翠里
6500100-038,滿翠里
6500100-039,明翠里
6500100-040,松翠里
6500100-041,柏翠里
6500100-042,龍翠里
6500100-043,華翠里
6500100-044,忠翠里
6500100-045,嵐翠里
6500100-046,文翠里
6500100-047,青翠里
6500100-048,懷翠里
6500100-049,福翠里
6500100-050,港嘴里
6500100-051,振興里
6500100-052,振義里
6500100-053,光復里
6500100-054,埔墘里
6500100-055,長壽里
6500100-056,福壽里
6500100-057,海山里
6500100-058,九如里
6500100-059,玉光里
6500100-060,光仁里
6500100-061,埤墘里
6500100-062,永安里
6500100-063,雙玉里
6500100-064,廣新里
6500100-065,深丘里
6500100-066,香丘里
6500100-067,西安里
6500100-068,東丘里
6500100-069,長安里
6500100-070,福丘里
6500100-071,福祿里
6500100-072,民族里
6500100-073,國泰里
6500100-074,福德里
6500100-075,景星里
6500100-076,福星里
6500100-077,鄉雲里
6500100-078,廣德里
6500100-079,大豐里
6500100-080,重慶里
6500100-081,仁愛里
6500100-082,和平里
6500100-083,廣福里
6500100-084,華興里
6500100-085,華貴里
6500100-086,華德里
6500100-087,華東里
6500100-088,信義里
6500100-089,浮洲里
6500100-090,華中里
6500100-091,僑中里
6500100-092,中山里
6500100-093,復興里
6500100-094,大安里
6500100-095,福安里
6500100-096,聚安里
6500100-097,龍安里
6500100-098,崑崙里
6500100-099,溪洲里
6500100-100,溪北里
6500100-101,香雅里
6500100-102,新生里
6500100-103,文德里
6500100-104,文化里
6500100-105,新海里
6500100-106,莒光里
6500100-107,富貴里
6500100-108,正泰里
6500100-109,民生里
6500100-110,後埔里
6500100-111,華福里
6500100-112,堂春里
6500100-113,成和里
6500100-114,光榮里
6500100-115,民安里
6500100-116,陽明里
6500100-117,朝陽里
6500100-118,松柏里
6500100-119,文聖里
6500100-120,居仁里
6500100-121,莊敬里
6500100-122,東安里
6500100-123,五權里
6500100-124,溪福里
6500100-125,大觀里
6500100-126,歡園里
6500200-001,大有里
6500200-002,二重里
6500200-003,頂崁里
6500200-004,谷王里
6500200-005,中興里
6500200-006,德厚里
6500200-007,成功里
6500200-008,福祉里
6500200-009,福民里
6500200-010,過田里
6500200-011,錦田里
6500200-012,重明里
6500200-013,光田里
6500200-014,光陽里
6500200-015,田心里
6500200-016,福田里
6500200-017,田中里
6500200-018,田安里
6500200-019,三民里
6500200-020,光明里
6500200-021,光正里
6500200-022,同安里
6500200-023,同慶里
6500200-024,菜寮里
6500200-025,永春里
6500200-026,中正里
6500200-027,吉利里
6500200-028,大同里
6500200-029,中民里
6500200-030,平和里
6500200-031,大安里
6500200-032,仁德里
6500200-033,忠孝里
6500200-034,仁義里
6500200-035,光榮里
6500200-036,光輝里
6500200-037,福星里
6500200-038,福利里
6500200-039,清和里
6500200-040,永興里
6500200-041,中山里
6500200-042,大園里
6500200-043,國隆里
6500200-044,重陽里
6500200-045,民生里
6500200-046,重新里
6500200-047,正德里
6500200-048,正義里
6500200-049,正安里
6500200-050,自強里
6500200-051,文化里
6500200-052,中央里
6500200-053,雙園里
6500200-054,錦通里
6500200-055,錦安里
6500200-056,長安里
6500200-057,光華里
6500200-058,長生里
6500200-059,開元里
6500200-060,大德里
6500200-061,長元里
6500200-062,長江里
6500200-063,長泰里
6500200-064,長福里
6500200-065,介壽里
6500200-066,萬壽里
6500200-067,錦江里
6500200-068,龍濱里
6500200-069,龍門里
6500200-070,秀江里
6500200-071,奕壽里
6500200-072,三安里
6500200-073,福安里
6500200-074,信安里
6500200-075,安慶里
6500200-076,幸福里
6500200-077,六合里
6500200-078,六福里
6500200-079,順德里
6500200-080,承德里
6500200-081,瑞德里
6500200-082,崇德里
6500200-083,厚德里
6500200-084,維德里
6500200-085,尚德里
6500200-086,培德里
6500200-087,永德里
6500200-088,永盛里
6500200-089,永福里
6500200-090,永清里
6500200-091,永安里
6500200-092,永煇里
6500200-093,溪美里
6500200-094,福隆里
6500200-095,五常里
6500200-096,五福里
6500200-097,仁忠里
6500200-098,慈福里
6500200-099,慈生里
6500200-100,慈惠里
6500200-101,慈愛里
6500200-102,慈化里
6500200-103,慈祐里
6500200-104,五華里
6500200-105,富貴里
6500200-106,富華里
6500200-107,富福里
6500200-108,碧華里
6500200-109,五谷里
6500200-110,博愛里
6500200-111,福德里
6500200-112,永吉里
6500200-113,永發里
6500200-114,永順里
6500200-115,永豐里
6500200-116,立德里
6500200-117,福樂里
6500200-118,仁華里
6500200-119,五順里
6500300-001,中原里
6500300-002,平河里
6500300-003,信和里
6500300-004,仁和里
6500300-005,中正里
6500300-006,建和里
6500300-007,連和里
6500300-008,連城里
6500300-009,力行里
6500300-010,枋寮里
6500300-011,漳和里
6500300-012,廟美里
6500300-013,福真里
6500300-014,福善里
6500300-015,福美里
6500300-016,福祥里
6500300-017,瓦磘里
6500300-018,福和里
6500300-019,佳和里
6500300-020,安樂里
6500300-021,安和里
6500300-022,安平里
6500300-023,中安里
6500300-024,泰安里
6500300-025,新南里
6500300-026,南山里
6500300-027,秀山里
6500300-028,秀成里
6500300-029,秀福里
6500300-030,秀景里
6500300-031,秀明里
6500300-032,秀峰里
6500300-033,秀仁里
6500300-034,頂南里
6500300-035,華新里
6500300-036,東南里
6500300-037,華南里
6500300-038,忠孝里
6500300-039,崇南里
6500300-040,景南里
6500300-041,橫路里
6500300-042,內南里
6500300-043,壽南里
6500300-044,外南里
6500300-045,復興里
6500300-046,和興里
6500300-047,景平里
6500300-048,景新里
6500300-049,景福里
6500300-050,景安里
6500300-051,景文里
6500300-052,錦和里
6500300-053,錦昌里
6500300-054,灰磘里
6500300-055,積穗里
6500300-056,民享里
6500300-057,員山里
6500300-058,嘉穗里
6500300-059,文元里
6500300-060,嘉新里
6500300-061,民安里
6500300-062,安穗里
6500300-063,瑞穗里
6500300-064,明穗里
6500300-065,清穗里
6500300-066,自強里
6500300-067,德穗里
6500300-068,民生里
6500300-069,國光里
6500300-070,壽德里
6500300-071,明德里
6500300-072,秀水里
6500300-073,德行里
6500300-074,宜安里
6500300-075,安順里
6500300-076,秀義里
6500300-077,秀士里
6500300-078,興南里
6500300-079,景本里
6500300-080,福南里
6500300-081,中興里
6500300-082,吉興里
6500300-083,中山里
6500300-084,碧河里
6500300-085,錦中里
6500300-086,錦盛里
6500300-087,民有里
6500300-088,員富里
6500300-089,嘉慶里
6500300-090,冠穗里
6500300-091,國華里
6500300-092,正南里
6500300-093,正行里
6500400-001,福林里
6500400-002,文化里
6500400-003,豫溪里
6500400-004,光明里
6500400-005,仁愛里
6500400-006,永貞里
6500400-007,永福里
6500400-008,民治里
6500400-009,永成里
6500400-010,忠義里
6500400-011,永元里
6500400-012,秀林里
6500400-013,保安里
6500400-014,中溪里
6500400-015,永安里
6500400-016,民族里
6500400-017,民權里
6500400-018,中興里
6500400-019,勵行里
6500400-020,秀朗里
6500400-021,秀成里
6500400-022,上溪里
6500400-023,竹林里
6500400-024,雙和里
6500400-025,安和里
6500400-026,水源里
6500400-027,協和里
6500400-028,河堤里
6500400-029,頂溪里
6500400-030,潭墘里
6500400-031,潭安里
6500400-032,大新里
6500400-033,保平里
6500400-034,民本里
6500400-035,民樂里
6500400-036,光復里
6500400-037,復興里
6500400-038,福和里
6500400-039,得和里
6500400-040,智光里
6500400-041,新生里
6500400-042,大同里
6500400-043,前溪里
6500400-044,和平里
6500400-045,新廍里
6500400-046,下溪里
6500400-047,秀和里
6500400-048,河濱里
6500400-049,民生里
6500400-050,秀得里
6500400-051,上林里
6500400-052,網溪里
6500400-053,正興里
6500400-054,永興里
6500400-055,桂林里
6500400-056,店街里
6500400-057,信義里
6500400-058,後溪里
6500400-059,民富里
6500400-060,秀元里
6500400-061,永樂里
6500400-062,保順里
6500500-001,海山里
6500500-002,頭前里
6500500-003,國泰里
6500500-004,全安里
6500500-005,福基里
6500500-006,豐年里
6500500-007,忠孝里
6500500-008,恆安里
6500500-009,後港里
6500500-010,文衡里
6500500-011,中美里
6500500-012,八德里
6500500-013,興漢里
6500500-014,中和里
6500500-015,西盛里
6500500-016,榮和里
6500500-017,中泰里
6500500-018,瓊林里
6500500-019,文德里
6500500-020,中誠里
6500500-021,裕民里
6500500-022,文明里
6500500-023,中港里
6500500-024,富國里
6500500-025,思源里
6500500-026,立人里
6500500-027,南港里
6500500-028,仁愛里
6500500-029,立德里
6500500-030,信義里
6500500-031,立言里
6500500-032,民安里
6500500-033,和平里
6500500-034,立功里
6500500-035,民本里
6500500-036,化成里
6500500-037,立志里
6500500-038,光華里
6500500-039,思賢里
6500500-040,營盤里
6500500-041,光榮里
6500500-042,自強里
6500500-043,丹鳳里
6500500-044,光明里
6500500-045,自立里
6500500-046,合鳳里
6500500-047,幸福里
6500500-048,雙鳳里
6500500-049,自信里
6500500-050,龍鳳里
6500500-051,中華里
6500500-052,中隆里
6500500-053,中原里
6500500-054,中信里
6500500-055,四維里
6500500-056,建福里
6500500-057,中宏里
6500500-058,中全里
6500500-059,立泰里
6500500-060,全泰里
6500500-061,仁義里
6500500-062,立基里
6500500-063,昌明里
6500500-064,昌平里
6500500-065,文聖里
6500500-066,萬安里
6500500-067,龍安里
6500500-068,福營里
6500500-069,後德里
6500500-070,建安里
6500500-071,成德里
6500500-072,福興里
6500500-073,昌信里
6500500-074,昌隆里
6500500-075,中平里
6500500-076,立廷里
6500500-077,泰豐里
6500500-078,富民里
6500500-079,龍福里
6500500-080,祥鳳里
6500500-081,民全里
6500500-082,民有里
6500500-083,光正里
6500500-084,光和里
6500600-001,國豐里
6500600-002,明德里
6500600-003,大豐里
6500600-004,大同里
6500600-005,江陵里
6500600-006,寶興里
6500600-007,寶安里
6500600-008,信義里
6500600-009,忠孝里
6500600-010,大鵬里
6500600-011,太平里
6500600-012,頂城里
6500600-013,下城里
6500600-014,柴埕里
6500600-015,永安里
6500600-016,公崙里
6500600-017,德安里
6500600-018,雙城里
6500600-019,日興里
6500600-020,玫瑰里
6500600-021,塗潭里
6500600-022,美潭里
6500600-023,員潭里
6500600-024,雙坑里
6500600-025,粗坑里
6500600-026,屈尺里
6500600-027,龜山里
6500600-028,廣興里
6500600-029,直潭里
6500600-030,青潭里
6500600-031,新店里
6500600-032,張南里
6500600-033,國校里
6500600-034,文中里
6500600-035,廣明里
6500600-036,文明里
6500600-037,中興里
6500600-038,新生里
6500600-039,新德里
6500600-040,張北里
6500600-041,五峯里
6500600-042,新安里
6500600-043,忠誠里
6500600-044,中正里
6500600-045,中華里
6500600-046,仁愛里
6500600-047,百忍里
6500600-048,百和里
6500600-049,福德里
6500600-050,百福里
6500600-051,福民里
6500600-052,中山里
6500600-053,和平里
6500600-054,中央里
6500600-055,明城里
6500600-056,安和里
6500600-057,吉祥里
6500600-058,寶福里
6500600-059,小城里
6500600-060,香坡里
6500600-061,建國里
6500600-062,復興里
6500600-063,美城里
6500600-064,安昌里
6500600-065,長春里
6500600-066,新和里
6500600-067,永平里
6500600-068,達觀里
6500600-069,華城里
6500700-001,三多里
6500700-002,三福里
6500700-003,三興里
6500700-004,圳安里
6500700-005,保安里
6500700-006,潭底里
6500700-007,獇寮里
6500700-008,樹德里
6500700-009,樹西里
6500700-010,樹南里
6500700-011,樹人里
6500700-012,坡內里
6500700-013,樹東里
6500700-014,大同里
6500700-015,和平里
6500700-016,彭厝里
6500700-017,彭福里
6500700-018,東山里
6500700-019,東陽里
6500700-020,東昇里
6500700-021,樂山里
6500700-022,東園里
6500700-023,西園里
6500700-024,南園里
6500700-025,北園里
6500700-026,柑園里
6500700-027,樹北里
6500700-028,圳福里
6500700-029,樹興里
6500700-030,樹福里
6500700-031,光興里
6500700-032,金寮里
6500700-033,彭興里
6500700-034,文林里
6500700-035,山佳里
6500700-036,中山里
6500700-037,育英里
6500700-038,中華里
6500700-039,太順里
6500700-040,圳民里
6500700-041,圳生里
6500700-042,三龍里
6500800-001,東鶯里
6500800-002,西鶯里
6500800-003,南鶯里
6500800-004,北鶯里
6500800-005,中鶯里
6500800-006,建德里
6500800-007,同慶里
6500800-008,永昌里
6500800-009,南靖里
6500800-010,尖山里
6500800-011,二橋里
6500800-012,二甲里
6500800-013,東湖里
6500800-014,大湖里
6500800-015,鳳鳴里
6500800-016,鳳福里
6500800-017,永吉里
6500800-018,中湖里
6500800-019,鳳祥里
6500800-020,建國里
6500900-001,三峽里
6500900-002,秀川里
6500900-003,八張里
6500900-004,中埔里
6500900-005,弘道里
6500900-006,永舘里
6500900-007,礁溪里
6500900-008,鳶山里
6500900-009,龍埔里
6500900-010,大埔里
6500900-011,嘉添里
6500900-012,添福里
6500900-013,金圳里
6500900-014,五寮里
6500900-015,插角里
6500900-016,有木里
6500900-017,溪北里
6500900-018,溪南里
6500900-019,溪東里
6500900-020,成福里
6500900-021,安坑里
6500900-022,竹崙里
6500900-023,介壽里
6500900-024,安溪里
6500900-025,中正里
6500900-026,二鬮里
6500900-027,龍學里
6500900-028,龍恩里
6501000-001,中和里
6501000-002,屯山里
6501000-003,賢孝里
6501000-004,興仁里
6501000-005,蕃薯里
6501000-006,義山里
6501000-007,忠山里
6501000-008,崁頂里
6501000-009,埤島里
6501000-010,新興里
6501000-011,水碓里
6501000-012,北投里
6501000-013,水源里
6501000-014,忠寮里
6501000-015,樹興里
6501000-016,坪頂里
6501000-017,福德里
6501000-018,竹圍里
6501000-019,民生里
6501000-020,八勢里
6501000-021,竿蓁里
6501000-022,鄧公里
6501000-023,中興里
6501000-024,長庚里
6501000-025,清文里
6501000-026,草東里
6501000-027,協元里
6501000-028,永吉里
6501000-029,民安里
6501000-030,新生里
6501000-031,文化里
6501000-032,油車里
6501000-033,沙崙里
6501000-034,新義里
6501000-035,新春里
6501000-036,新民里
6501000-037,正德里
6501000-038,北新里
6501000-039,民權里
6501000-040,幸福里
6501000-041,學府里
6501000-042,大庄里
6501100-001,義民里
6501100-002,禮門里
6501100-003,智慧里
6501100-004,信望里
6501100-005,橋東里
6501100-006,秀峰里
6501100-007,新昌里
6501100-008,復興里
6501100-009,茄苳里
6501100-010,長安里
6501100-011,保安里
6501100-012,保長里
6501100-013,鄉長里
6501100-014,江北里
6501100-015,拱北里
6501100-016,烘內里
6501100-017,八連里
6501100-018,樟樹里
6501100-019,北峰里
6501100-020,北山里
6501100-021,白雲里
6501100-022,橫科里
6501100-023,東山里
6501100-024,福山里
6501100-025,宜興里
6501100-026,中興里
6501100-027,湖光里
6501100-028,仁德里
6501100-029,厚德里
6501100-030,忠孝里
6501100-031,自強里
6501100-032,文化里
6501100-033,金龍里
6501100-034,福德里
6501100-035,興福里
6501100-036,康福里
6501100-037,忠山里
6501100-038,環河里
6501100-039,東勢里
6501100-040,山光里
6501100-041,大同里
6501100-042,崇德里
6501100-043,湖興里
6501100-044,長青里
6501100-045,福安里
6501100-046,秀山里
6501100-047,建成里
6501100-048,城中里
6501100-049,湖蓮里
6501100-050,保新里
6501200-001,龍潭里
6501200-002,龍興里
6501200-003,龍鎮里
6501200-004,龍川里
6501200-005,龍山里
6501200-006,龍安里
6501200-007,爪峯里
6501200-008,柑坪里
6501200-009,東和里
6501200-010,上天里
6501200-011,吉慶里
6501200-012,吉安里
6501200-013,傑魚里
6501200-014,猴硐里
6501200-015,光復里
6501200-016,弓橋里
6501200-017,碩仁里
6501200-018,基山里
6501200-019,永慶里
6501200-020,崇文里
6501200-021,福住里
6501200-022,頌德里
6501200-023,新山里
6501200-024,瓜山里
6501200-025,銅山里
6501200-026,石山里
6501200-027,濓新里
6501200-028,濓洞里
6501200-029,海濱里
6501200-030,瑞濱里
6501200-031,深澳里
6501200-032,南雅里
6501200-033,鼻頭里
6501200-034,新峰里
6501300-001,埤塘里
6501300-002,土城里
6501300-003,員林里
6501300-004,員仁里
6501300-005,長風里
6501300-006,日新里
6501300-007,日和里
6501300-008,貨饒里
6501300-009,柑林里
6501300-010,埤林里
6501300-011,瑞興里
6501300-012,清水里
6501300-013,清和里
6501300-014,永豐里
6501300-015,清化里
6501300-016,清溪里
6501300-017,峯廷里
6501300-018,平和里
6501300-019,廷寮里
6501300-020,大安里
6501300-021,永寧里
6501300-022,沛陂里
6501300-023,頂埔里
6501300-024,頂福里
6501300-025,頂新里
6501300-026,祖田里
6501300-027,樂利里
6501300-028,廣福里
6501300-029,學府里
6501300-030,延壽里
6501300-031,安和里
6501300-032,青雲里
6501300-033,員福里
6501300-034,延吉里
6501300-035,復興里
6501300-036,裕生里
6501300-037,員信里
6501300-038,永富里
6501300-039,學成里
6501300-040,延和里
6501300-041,中正里
6501300-042,學士里
6501300-043,明德里
6501300-044,廣興里
6501300-045,青山里
6501300-046,金城里
6501300-047,延祿里
6501400-001,正義里
6501400-002,中原里
6501400-003,中路里
6501400-004,光華里
6501400-005,保佑里
6501400-006,水湳里
6501400-007,樓厝里
6501400-008,鷺江里
6501400-009,恆德里
6501400-010,溪墘里
6501400-011,樹德里
6501400-012,保和里
6501400-013,仁復里
6501400-014,得勝里
6501400-015,南港里
6501400-016,永樂里
6501400-017,永康里
6501400-018,信義里
6501400-019,玉清里
6501400-020,復興里
6501400-021,水河里
6501400-022,仁愛里
6501400-023,忠義里
6501400-024,九芎里
6501400-025,中華里
6501400-026,得仁里
6501400-027,仁德里
6501400-028,仁義里
6501400-029,光明里
6501400-030,保新里
6501400-031,長安里
6501400-032,民和里
6501400-033,忠孝里
6501400-034,福安里
6501400-035,永安里
6501400-036,延平里
6501400-037,成功里
6501400-038,永德里
6501500-001,興珍里
6501500-002,更寮里
6501500-003,集福里
6501500-004,觀音里
6501500-005,成州里
6501500-006,成功里
6501500-007,五龍里
6501500-008,五股里
6501500-009,五福里
6501500-010,德音里
6501500-011,陸一里
6501500-012,貿商里
6501500-013,德泰里
6501500-014,成德里
6501500-015,六福里
6501500-016,集賢里
6501500-017,民義里
6501500-018,成泰里
6501500-019,水碓里
6501500-020,福德里
6501600-001,大科里
6501600-002,黎明里
6501600-003,山腳里
6501600-004,福泰里
6501600-005,楓樹里
6501600-006,同榮里
6501600-007,義學里
6501600-008,明志里
6501600-009,貴子里
6501600-010,貴和里
6501600-011,同興里
6501600-012,義仁里
6501600-013,泰友里
6501600-014,新明里
6501600-015,貴賢里
6501600-016,福興里
6501600-017,全興里
6501700-001,東林里
6501700-002,林口里
6501700-003,西林里
6501700-004,菁湖里
6501700-005,中湖里
6501700-006,湖北里
6501700-007,湖南里
6501700-008,南勢里
6501700-009,東勢里
6501700-010,頂福里
6501700-011,下福里
6501700-012,嘉寶里
6501700-013,瑞平里
6501700-014,太平里
6501700-015,仁愛里
6501700-016,麗林里
6501700-017,麗園里
6501800-001,深坑里
6501800-002,萬順里
6501800-003,土庫里
6501800-004,昇高里
6501800-005,阿柔里
6501800-006,埔新里
6501800-007,萬福里
6501800-008,賴仲里
6501900-001,石碇里
6501900-002,潭邊里
6501900-003,隆盛里
6501900-004,烏塗里
6501900-005,彭山里
6501900-006,豐田里
6501900-007,永定里
6501900-008,中民里
6501900-009,光明里
6501900-010,豐林里
6501900-011,永安里
6501900-012,格頭里
6502000-001,粗窟里
6502000-002,坪林里
6502000-003,大林里
6502000-004,石𥕢里
6502000-005,上德里
6502000-006,水德里
6502000-007,漁光里
6502100-001,八賢里
6502100-002,埔頭里
6502100-003,古庄里
6502100-004,新庄里
6502100-005,埔坪里
6502100-006,茂長里
6502100-007,橫山里
6502100-008,錫板里
6502100-009,後厝里
6502100-010,福德里
6502100-011,圓山里
6502100-012,店子里
6502100-013,興華里
6502200-001,德茂里
6502200-002,富基里
6502200-003,老梅里
6502200-004,山溪里
6502200-005,石門里
6502200-006,尖鹿里
6502200-007,乾華里
6502200-008,茂林里
6502200-009,草里里
6502300-001,龍源里
6502300-002,米倉里
6502300-003,大崁里
6502300-004,埤頭里
6502300-005,頂罟里
6502300-006,舊城里
6502300-007,訊塘里
6502300-008,荖阡里
6502300-009,長坑里
6502300-010,下罟里
6502400-001,薯榔里
6502400-002,菁桐里
6502400-003,白石里
6502400-004,石底里
6502400-005,平溪里
6502400-006,嶺腳里
6502400-007,東勢里
6502400-008,望古里
6502400-009,南山里
6502400-010,平湖里
6502400-011,十分里
6502400-012,新寮里
6502500-001,雙溪里
6502500-002,共和里
6502500-003,新基里
6502500-004,魚行里
6502500-005,三港里
6502500-006,牡丹里
6502500-007,三貂里
6502500-008,平林里
6502500-009,上林里
6502500-010,外柑里
6502500-011,長源里
6502500-012,泰平里
6502600-001,貢寮里
6502600-002,吉林里
6502600-003,雙玉里
6502600-004,龍崗里
6502600-005,龍門里
6502600-006,福隆里
6502600-007,仁里里
6502600-008,真理里
6502600-009,福連里
6502600-010,美豐里
6502600-011,和美里
6502700-001,和平里
6502700-002,大同里
6502700-003,豐漁里
6502700-004,磺港里
6502700-005,美田里
6502700-006,五湖里
6502700-007,重和里
6502700-008,兩湖里
6502700-009,六股里
6502700-010,三界里
6502700-011,清泉里
6502700-012,萬壽里
6502700-013,西湖里
6502700-014,永興里
6502700-015,金美里
6502800-001,萬里里
6502800-002,龜吼里
6502800-003,野柳里
6502800-004,大鵬里
6502800-005,磺潭里
6502800-006,雙興里
6502800-007,溪底里
6502800-008,崁脚里
6502800-009,中幅里
6502800-010,北基里
6502900-001,烏來里
6502900-002,忠治里
6502900-003,福山里
6502900-004,信賢里
6502900-005,孝義里
6600100-001,繼光里
6600100-002,大墩里
6600100-003,綠川里
6600100-004,公園里
6600100-005,光復里
6600100-006,柳川里
6600100-007,大誠里
6600100-008,中華里
6600200-001,新庄里
6600200-002,振興里
6600200-003,東橋里
6600200-004,東興里
6600200-005,干城里
6600200-006,泉源里
6600200-007,旱溪里
6600200-008,樂成里
6600200-009,東門里
6600200-010,十甲里
6600200-011,東南里
6600200-012,東勢里
6600200-013,合作里
6600200-014,富台里
6600200-015,富仁里
6600200-016,東信里
6600200-017,東英里
6600300-001,城隍里
6600300-002,國光里
6600300-003,南門里
6600300-004,德義里
6600300-005,積善里
6600300-006,江川里
6600300-007,新榮里
6600300-008,福興里
6600300-009,福平里
6600300-010,和平里
6600300-011,永興里
6600300-012,樹義里
6600300-013,樹德里
6600300-014,西川里
6600300-015,長春里
6600300-016,長榮里
6600300-017,福順里
6600300-018,平和里
6600300-019,南和里
6600300-020,永和里
6600300-021,工學里
6600300-022,崇倫里
6600400-001,民生里
6600400-002,利民里
6600400-003,三民里
6600400-004,東昇里
6600400-005,廣民里
6600400-006,平和里
6600400-007,公民里
6600400-008,藍興里
6600400-009,公舘里
6600400-010,和龍里
6600400-011,民龍里
6600400-012,後龍里
6600400-013,安龍里
6600400-014,吉龍里
6600400-015,昇平里
6600400-016,忠明里
6600400-017,公正里
